"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-23","10.51",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","33","H,,S","39",",,W","28",",,W",,,"  230",",,W","  230",",,W",,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-24","11.41",",,W",,,,,"0.75",",,W,2400","3.4",",,W,","3.1",",,W,","35","H,,S","40",",,W","33",",,W",,,"  300",",,W",,,,,"23.0",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-25","14.99",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0","T,,W,","39","H,,S","45",",,W","32",",,W",,,"  290",",,W","  300",",,W",,,"25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-26","18.34",",,W",,,,,"0.33",",,W,2400","5.1",",,W,","0.0","T,,W,","28","H,,S","32",",,W","24",",,W",,,"   20",",,W","   30",",,W",,,"31.1",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-27","19.01",",,W",,,,,"0.31",",,W,2400","5.6",",,W,","9.1",",,W,","25","H,,S","27",",,W","20",",,W",,,"  360",",,W","  350",",,W",,,"29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-28","13.87",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","9.8",",,W,","24","H,,S","33",",,W","17",",,W",,,"  330",",,W","  330",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-29","8.28",",,W",,,,,"0.01",",,W,2400","0.0","T,,W,","9.1",",,W,","25","H,,S","37",",,W","17",",,W",,,"  200",",,W","  240",",,W",,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-30","18.79",",,W",,,,,"0.04",",,W,2400","0.6",",,W,","9.1",",,W,","35","H,,S","38",",,W","19",",,W",,,"  310",",,W","  320",",,W",,,"38.0",",,W","49.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-01-31","23.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.1",",,W,","21","H,,S","27",",,W","14",",,W",,,"  310",",,W","  310",",,W",,,"38.0",",,W","47.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-01","8.72",",,W",,,,,"0.03",",,W,2400","0.3",",,W,","7.1",",,W,","27","H,,S","36",",,W","21",",,W",,,"  270",",,W","  270",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-02","19.01",",,W",,,,,"1.18",",,W,2400","4.2",",,W,","7.9",",,W,","32","H,,S","35",",,W","15",",,W",,,"  310",",,W","  320",",,W",,,"31.1",",,W","38.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-03","14.32",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,","20","H,,S","26",",,W","14",",,W",,,"  310",",,W","  310",",,W",,,"32.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-04","13.65",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,","31","H,,S","39",",,W","22",",,W",,,"  200",",,W","  190",",,W",,,"23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-05","19.69",",,W",,,,,"0.00","T,,W,2400","0.1",",,W,","5.1",",,W,","33","H,,S","39",",,W","15",",,W",,,"  330",",,W","  320",",,W",,,"33.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-06","14.09",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","5.1",",,W,","19","H,,S","27",",,W","13",",,W",,,"  260",",,W","  270",",,W",,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-07","8.28",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","3.9",",,W,","30","H,,S","37",",,W","25",",,W",,,"  240",",,W","  250",",,W",,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-08","8.72",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","3.9",",,W,","37","H,,S","42",",,W","29",",,W",,,"   50",",,W","   50",",,W",,,"19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-09","17.22",",,W",,,,,"0.14",",,W,2400","0.1",",,W,","2.0",",,W,","28","H,,S","29",",,W","26",",,W",,,"   30",",,W","   40",",,W",,,"23.9",",,W","30.0",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-10","15.43",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","2.0",",,W,","30","H,,S","40",",,W","26",",,W",,,"   20",",,W","  360",",,W",,,"23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-11","10.07",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,","30","H,,S","35",",,W","23",",,W",,,"   30",",,W","   30",",,W",,,"21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-12","13.20",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","1.2",",,W,","31","H,,S","40",",,W","18",",,W",,,"  330",",,W","  330",",,W",,,"36.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-13","18.79",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,","19","H,,S","23",",,W","9",",,W",,,"  310",",,W","  310",",,W",,,"38.0",",,W","47.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-14","10.51",",,W",,,,,"0.01",",,W,2400","0.4",",,W,","1.2",",,W,","24","H,,S","35",",,W","16",",,W",,,"  200",",,W","  190",",,W",,,"28.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-15","27.74",",,W",,,,,"0.01",",,W,2400","0.3",",,W,","1.2",",,W,","21","H,,S","27",",,W","5",",,W",,,"  310",",,W","  310",",,W",,,"38.0",",,W","49.0",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-16","14.76",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,","11","H,,S","23",",,W","5",",,W",,,"  300",",,W","  310",",,W",,,"33.1",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-17","6.93",",,W",,,,,"0.19",",,W,2400","3.5",",,W,","3.9",",,W,","20","H,,S","27",",,W","16",",,W",,,"   30",",,W","   20",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-18","5.82",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","3.1",",,W,","23","H,,S","31",",,W","15",",,W",,,"  250",",,W","  250",",,W",,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-19","21.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,","22","H,,S","27",",,W","9",",,W",,,"  310",",,W","  300",",,W",,,"31.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-20","18.79",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,","11","H,,S","21",",,W","3",",,W",,,"  290",",,W","  300",",,W",,,"31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-21","9.84",",,W",,,,,"0.59",",,W,2400","4.5",",,W,","1.2",",,W,","21","H,,S","33",",,W","11",",,W",,,"  190",",,W","  200",",,W",,,"25.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-22","4.03",",,W",,,,,"0.20",",,W,2400","0.2",",,W,","5.1",",,W,","34","H,,S","43",",,W","32",",,W",,,"  270",",,W","  310",",,W",,,"13.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-23","19.01",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","3.1",",,W,","29","H,,S","38",",,W","9",",,W",,,"  330",",,W","  320",",,W",,,"31.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-24","9.40",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","3.1",",,W,","13","H,,S","28",",,W","7",",,W",,,"  180",",,W","  180",",,W",,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-25","10.74",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,","28","H,,S","37",",,W","19",",,W",,,"  260",",,W","  270",",,W",,,"23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-26","12.75",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","2.0",",,W,","28","H,,S","32",",,W","23",",,W",,,"   20",",,W","   30",",,W",,,"23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-27","10.29",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,","25","H,,S","32",",,W","20",",,W",,,"  340",",,W","  230",",,W",,,"18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-02-28","8.28",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,","23","H,,S","31",",,W","15",",,W",,,"  330",",,W","  330",",,W",,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-01","4.70",",,W",,,,,"0.51",",,W,2400","3.1",",,W,","1.2",",,W,","26","H,,S","33",",,W","20",",,W",,,"  210",",,W","  190",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-02","15.21",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","3.9",",,W,","33","H,,S","39",",,W","28",",,W",,,"  310",",,W","  320",",,W",,,"30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-03","8.95",",,W",,,,,"0.70",",,W,2400","1.2",",,W,","3.1",",,W,","29","H,,S","36",",,W","19",",,W",,,"  200",",,W","  180",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-04","10.96",",,W",,,,,"0.30",",,W,2400","0.0",",,W,","3.1",",,W,","37","H,,S","41",",,W","33",",,W",,,"  240",",,W","  240",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-05","13.20",",,W",,,,,"0.73",",,W,2400","5.8",",,W,","1.2",",,W,","33","H,,S","41",",,W","21",",,W",,,"  330",",,W","  320",",,W",,,"23.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-06","9.62",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.1",",,W,","20","H,,S","25",",,W","13",",,W",,,"  340",",,W","  340",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-07","11.86",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","26","H,,S","37",",,W","16",",,W",,,"  250",",,W","  240",",,W",,,"23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-08","9.84",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","3.9",",,W,","39","H,,S","48",",,W","30",",,W",,,"  270",",,W","  270",",,W",,,"28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-09","8.50",",,W",,,,,"0.02",",,W,2400","0.0",",,W,","2.0",",,W,","42","H,,S","54",",,W","32",",,W",,,"  270",",,W","  270",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-10","3.13",",,W",,,,,"0.49",",,W,2400","0.0",",,W,","1.2",",,W,","42","H,,S","50",",,W","34",",,W",,,"  150",",,W","  150",",,W",,,"12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-11","11.63",",,W",,,,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","49","H,,S","62",",,W","40",",,W",,,"  300",",,W","  300",",,W",,,"23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-12","19.69",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","50",",,W","36",",,W",,,"  320",",,W","  310",",,W",,,"40.9",",,W","48.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-13","8.05",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","37","H,,S","41",",,W","30",",,W",,,"  170",",,W","  160",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-14","8.95",",,W",,,,,"1.11",",,W,2400","0.0",",,W,","0.0",",,W,","43","H,,S","49",",,W","39",",,W",,,"  160",",,W","  160",",,W",,,"21.9",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-15","20.13",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","46",",,W","37",",,W",,,"  310",",,W","  300",",,W",,,"38.0",",,W","51.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-16","8.72",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","41","H,,S","50",",,W","36",",,W",,,"  310",",,W","  310",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-17","18.34",",,W",,,,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","60",",,W","34",",,W",,,"  300",",,W","  320",",,W",,,"42.9",",,W","53.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-18","18.79",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","35","H,,S","41",",,W","30",",,W",,,"  310",",,W","  320",",,W",,,"36.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-19","11.86",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","35","H,,S","44",",,W","30",",,W",,,"  310",",,W","  310",",,W",,,"25.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-20","10.29",",,W",,,,,"0.33",",,W,2400","3.0",",,W,","0.0",",,W,","35","H,,S","40",",,W","31",",,W",,,"   40",",,W","   60",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-21","9.17",",,W",,,,,"0.02",",,W,2400","0.0","T,,W,","3.1",",,W,","35","H,,S","48",",,W","30",",,W",,,"  310",",,W","  310",",,W",,,"19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-22","17.22",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","41","H,,S","45",",,W","28",",,W",,,"  330",",,W","  330",",,W",,,"25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-23","15.43",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","32","H,,S","41",",,W","24",",,W",,,"  300",",,W","  340",",,W",,,"23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-24","8.50",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","34","H,,S","43",",,W","26",",,W",,,"  350",",,W","  350",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-25","5.59",",,W",,,,,"0.12",",,W,2400","0.0",",,W,","0.0",",,W,","37","H,,S","46",",,W","30",",,W",,,"  170",",,W","  180",",,W",,,"17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-26","9.40",",,W",,,,,"0.25",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","54",",,W","41",",,W",,,"  180",",,W","  190",",,W",,,"28.0",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-27","10.96",",,W",,,,,"0.23",",,W,2400","0.0",",,W,","0.0",",,W,","45","H,,S","47",",,W","41",",,W",,,"  350",",,W","  330",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-28","17.45",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","39","H,,S","42",",,W","28",",,W",,,"  330",",,W","  330",",,W",,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-29","13.65",",,W",,,,,"0.00",",,W,2400","0.0","T,,W,","0.0",",,W,","34","H,,S","46",",,W","27",",,W",,,"  330",",,W","  350",",,W",,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-30","14.99",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","42","H,,S","58",",,W","36",",,W",,,"  320",",,W","  310",",,W",,,"28.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-31","11.86",",,W",,,,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","44","H,,S","48",",,W","37",",,W",,,"  300",",,W","  290",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-01","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","42","H,,S","53",",,W","34",",,W",,,"  320",",,W","  300",",,W",,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
